id,name,website,macro_region,subregion,country,coverage_type,coverage_area,publication_type,languages,domain_rating,domain_rating_provider,domain_rating_measured_at,link_type,link_evidence_url,publication_routes,cost_model,priority,status,last_verified,source_urls
rm-correio-braziliense-correiobraziliense-com-br,Correio Braziliense,https://www.correiobraziliense.com.br,latin-america-caribbean,south-america,brazil,state-province,Brasília and the Federal District,newspaper,pt,81,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://www.correiobraziliense.com.br
rm-der-westen-derwesten-de,DER WESTEN,https://www.derwesten.de,europe,western-europe,germany,region,Berlin,digital-news,de,81,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://www.derwesten.de|https://www.wikidata.org/wiki/Q26807818
rm-goteborgs-posten-gp-se,Göteborgs-Posten,https://www.gp.se,europe,northern-europe,sweden,region,Gothenburg and western Sweden,newspaper,sv,81,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://www.gp.se
rm-hk01-hk01-com,HK01,https://www.hk01.com,asia,eastern-asia,china,local-area,Hong Kong,digital-news,zh,81,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://www.hk01.com|https://www.wikidata.org/wiki/Q22774484
rm-maariv-hashavua-maariv-co-il,Maariv Hashavua,https://www.maariv.co.il,asia,western-asia,israel,local-area,Israel,newspaper,he,81,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,unknown,2026-09-01,https://www.maariv.co.il|https://www.wikidata.org/wiki/Q6748492
rm-patriot-news-pennlive-com,Patriot News,https://pennlive.com,north-america,north-america,united-states,state-province,Pennsylvania,newspaper,en,81,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,unknown,2026-09-01,https://pennlive.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-richmond-times-dispatch-richmond-com,Richmond Times-Dispatch,https://richmond.com,north-america,north-america,united-states,state-province,Virginia,newspaper,en,81,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv|https://richmond.com
rm-schwabische-zeitung-schwaebische-de,Schwäbische Zeitung,https://www.schwaebische.de,europe,western-europe,germany,region,Ravensburg,newspaper,de,81,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://www.schwaebische.de|https://www.wikidata.org/wiki/Q2258020
rm-spokesman-review-spokesman-com,Spokesman Review,https://spokesman.com,north-america,north-america,united-states,state-province,Idaho,newspaper,en,81,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv|https://spokesman.com
rm-syracuse-com-syracuse-com,Syracuse.com,https://syracuse.com,north-america,north-america,united-states,local-area,Syracuse,digital-news,en,81,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,unknown,2026-09-01,https://syracuse.com|https://www.wikidata.org/wiki/Q108842702
rm-the-buffalo-news-buffalonews-com,The Buffalo News,https://buffalonews.com,north-america,north-america,united-states,metro-city,Buffalo and western New York,newspaper,en,81,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://buffalonews.com
rm-the-daily-caller-dailycaller-com,The Daily Caller,https://dailycaller.com,north-america,north-america,united-states,local-area,"Washington, D.C.",digital-news,en,81,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://dailycaller.com|https://www.wikidata.org/wiki/Q7728625
rm-toronto-sun-torontosun-com,Toronto Sun,https://torontosun.com,north-america,north-america,canada,local-area,Toronto,newspaper,en,81,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://torontosun.com|https://www.wikidata.org/wiki/Q2301245
rm-wjla-wjla-com,WJLA,https://wjla.com,north-america,north-america,united-states,state-province,District of Columbia,news-broadcaster,en,81,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv|https://wjla.com
rm-wrc-nbcwashington-com,WRC,https://nbcwashington.com,north-america,north-america,united-states,state-province,District of Columbia,news-broadcaster,en,81,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://nbcwashington.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-albuquerque-journal-abqjournal-com,Albuquerque Journal,https://abqjournal.com,north-america,north-america,united-states,local-area,Albuquerque,newspaper,en,80,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://abqjournal.com|https://www.wikidata.org/wiki/Q4712813
rm-am-new-york-amny-com,AM New York,https://www.amny.com,north-america,north-america,united-states,metro-city,New York City,newspaper,en,80,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://www.amny.com|https://www.wikidata.org/wiki/Q2819281
rm-bangor-daily-news-bangordailynews-com,Bangor Daily News,https://bangordailynews.com,north-america,north-america,united-states,state-province,Maine,newspaper,en,80,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://bangordailynews.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-belfast-telegraph-belfasttelegraph-co-uk,Belfast Telegraph,https://www.belfasttelegraph.co.uk,europe,northern-europe,united-kingdom,region,Belfast and Northern Ireland,newspaper,en,80,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,unknown,2026-09-01,https://www.belfasttelegraph.co.uk
rm-deccan-chronicle-deccanchronicle-com,Deccan Chronicle,https://www.deccanchronicle.com,asia,southern-asia,india,multi-region,Telangana and Andhra Pradesh,newspaper,en,80,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://www.deccanchronicle.com
rm-gazeta-do-povo-gazetadopovo-com-br,Gazeta do Povo,https://www.gazetadopovo.com.br,latin-america-caribbean,south-america,brazil,state-province,Paraná,newspaper,pt,80,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://www.gazetadopovo.com.br
rm-hessische-niedersachsische-allgemeine-hna-de,Hessische/Niedersächsische Allgemeine,https://www.hna.de,europe,western-europe,germany,region,Lower Saxony,newspaper,de,80,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://www.hna.de|https://www.wikidata.org/wiki/Q1615873
rm-inside-business-pilotonline-com,Inside Business,https://pilotonline.com,north-america,north-america,united-states,state-province,Virginia,newspaper,en,80,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,unknown,2026-09-01,https://pilotonline.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-khnl-hawaiinewsnow-com,KHNL,https://hawaiinewsnow.com,north-america,north-america,united-states,state-province,Hawaii,news-broadcaster,en,80,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://hawaiinewsnow.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-ktvu-ktvu-com,KTVU,https://www.ktvu.com,north-america,north-america,united-states,local-area,San Francisco,news-broadcaster,en,80,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://www.ktvu.com|https://www.wikidata.org/wiki/Q766453
rm-l-est-republicain-estrepublicain-fr,L'Est Républicain,https://www.estrepublicain.fr,europe,western-europe,france,local-area,Nancy,newspaper,fr,80,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://www.estrepublicain.fr|https://www.wikidata.org/wiki/Q3052319
rm-la-montagne-lamontagne-fr,La Montagne,https://www.lamontagne.fr,europe,western-europe,france,region,Puy-de-Dôme,newspaper,fr,80,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,unknown,2026-09-01,https://www.lamontagne.fr|https://www.wikidata.org/wiki/Q3210777
rm-las-vegas-sun-lasvegassun-com,Las Vegas Sun,https://lasvegassun.com,north-america,north-america,united-states,state-province,Nevada,newspaper,en,80,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://lasvegassun.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-liverpool-echo-liverpoolecho-co-uk,Liverpool Echo,https://www.liverpoolecho.co.uk,europe,northern-europe,united-kingdom,metro-city,Liverpool City Region,newspaper,en,80,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://www.liverpoolecho.co.uk
rm-los-angeles-daily-news-dailynews-com,Los Angeles Daily News,https://www.dailynews.com,north-america,north-america,united-states,local-area,Los Angeles,newspaper,en,80,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://www.dailynews.com|https://www.wikidata.org/wiki/Q499188
rm-montreal-gazette-montrealgazette-com,Montreal Gazette,https://montrealgazette.com,north-america,north-america,canada,metro-city,Montreal and Quebec,newspaper,en,80,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://montrealgazette.com
rm-nice-matin-nicematin-com,Nice-Matin,https://www.nicematin.com,europe,western-europe,france,region,Nice and the French Riviera,newspaper,fr,80,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://www.nicematin.com
rm-nordwest-zeitung-nwzonline-de,Nordwest-Zeitung,https://www.nwzonline.de,europe,western-europe,germany,region,Local or regional market in Germany,newspaper,de,80,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://www.nwzonline.de|https://www.wikidata.org/wiki/Q1998825
rm-omaha-world-herald-omaha-com,Omaha World-Herald,https://omaha.com,north-america,north-america,united-states,local-area,Omaha,newspaper,en,80,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://omaha.com|https://www.wikidata.org/wiki/Q7089470
rm-ottawa-citizen-ottawacitizen-com,Ottawa Citizen,https://ottawacitizen.com,north-america,north-america,canada,metro-city,Ottawa and eastern Ontario,newspaper,en,80,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://ottawacitizen.com
rm-swp-de-swp-de,Swp.de,https://www.swp.de,europe,western-europe,germany,local-area,Ulm,digital-news,de,80,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://www.swp.de|https://www.wikidata.org/wiki/Q134540463
rm-sydsvenskan-sydsvenskan-se,Sydsvenskan,https://www.sydsvenskan.se,europe,northern-europe,sweden,region,Scania,newspaper,sv,80,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://www.sydsvenskan.se
rm-the-canberra-times-canberratimes-com-au,The Canberra Times,https://www.canberratimes.com.au,oceania,australia-new-zealand,australia,state-province,Canberra and the Australian Capital Territory,newspaper,en,80,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://www.canberratimes.com.au
rm-the-chronicle-herald-saltwire-com,The Chronicle Herald,https://www.saltwire.com,north-america,north-america,canada,multi-region,Halifax and Atlantic Canada,newspaper,en,80,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://www.saltwire.com
rm-the-telegraph-india-telegraphindia-com,The Telegraph India,https://www.telegraphindia.com,asia,southern-asia,india,region,Kolkata and eastern India,newspaper,en,80,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,unknown,2026-09-01,https://www.telegraphindia.com
rm-winnipeg-free-press-winnipegfreepress-com,Winnipeg Free Press,https://www.winnipegfreepress.com,north-america,north-america,canada,state-province,Winnipeg and Manitoba,newspaper,en,80,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://www.winnipegfreepress.com
rm-wisconsin-state-journal-madison-com,Wisconsin State Journal,https://madison.com,north-america,north-america,united-states,local-area,Madison,newspaper,en,80,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://madison.com|https://www.wikidata.org/wiki/Q8027325
rm-antena-3-antena3-com,Antena 3,https://www.antena3.com,europe,southern-europe,spain,metro-city,Canary Islands,news-broadcaster,es,79,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://www.antena3.com|https://www.wikidata.org/wiki/Q571833
rm-arkansas-democrat-gazette-arkansasonline-com,Arkansas Democrat-Gazette,https://arkansasonline.com,north-america,north-america,united-states,local-area,Little Rock,newspaper,en,79,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://arkansasonline.com|https://www.wikidata.org/wiki/Q4791763
rm-beijing-daily-bjd-com-cn,Beijing Daily,https://www.bjd.com.cn,asia,eastern-asia,china,local-area,Beijing,newspaper,zh,79,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://www.bjd.com.cn|https://www.wikidata.org/wiki/Q10902324
rm-birminghamlive-birminghammail-co-uk,BirminghamLive,https://www.birminghammail.co.uk,europe,northern-europe,united-kingdom,metro-city,Birmingham and the West Midlands,newspaper,en,79,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://www.birminghammail.co.uk
rm-caixin-media-caixin-com,Caixin Media,https://www.caixin.com,asia,eastern-asia,china,local-area,Beijing,digital-news,en,79,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://www.caixin.com|https://www.wikidata.org/wiki/Q5017958
rm-cnews-cnews-fr,CNews,https://www.cnews.fr,europe,western-europe,france,metro-city,Boulogne-Billancourt,news-broadcaster,fr,79,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://www.cnews.fr|https://www.wikidata.org/wiki/Q3083542
rm-cnn-turk-cnnturk-com,CNN Türk,https://www.cnnturk.com,north-america,north-america,united-states,local-area,Turkey,news-broadcaster,en,79,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://www.cnnturk.com|https://www.wikidata.org/wiki/Q2931786
rm-dallas-observer-dallasobserver-com,Dallas Observer,https://dallasobserver.com,north-america,north-america,united-states,state-province,Texas,newspaper,en,79,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://dallasobserver.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-dayton-daily-news-daytondailynews-com,Dayton Daily News,https://daytondailynews.com,north-america,north-america,united-states,state-province,Ohio,newspaper,en,79,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,unknown,2026-09-01,https://daytondailynews.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-dzbb-am-gmanetwork-com,DZBB-AM,https://www.gmanetwork.com/radio/dzbb,asia,south-eastern-asia,philippines,metro-city,Quezon City,news-broadcaster,en,79,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://www.gmanetwork.com/radio/dzbb|https://www.wikidata.org/wiki/Q3550152
rm-estado-de-minas-em-com-br,Estado de Minas,https://www.em.com.br,latin-america-caribbean,south-america,brazil,state-province,Minas Gerais,newspaper,pt,79,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://www.em.com.br
rm-gazet-van-antwerpen-gva-be,Gazet van Antwerpen,https://www.gva.be,europe,western-europe,belgium,region,Antwerp,newspaper,nl,79,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,unknown,2026-09-01,https://www.gva.be
rm-hannoversche-allgemeine-haz-de,Hannoversche Allgemeine,https://www.haz.de,europe,western-europe,germany,metro-city,Hanover and Lower Saxony,newspaper,de,79,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,unknown,2026-09-01,https://www.haz.de
rm-heraldo-de-aragon-heraldo-es,Heraldo de Aragón,https://www.heraldo.es,europe,southern-europe,spain,region,Aragon,newspaper,es,79,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://www.heraldo.es
rm-hokkaido-shimbun-hokkaido-np-co-jp,Hokkaido Shimbun,https://www.hokkaido-np.co.jp,asia,eastern-asia,japan,region,Hokkaido,newspaper,ja,79,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://www.hokkaido-np.co.jp
rm-kcet-television-station-los-angeles-calif-pbssocal-org,"KCET (Television station : Los Angeles, Calif.)",https://www.pbssocal.org,north-america,north-america,united-states,metro-city,Los Angeles,news-broadcaster,en,79,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://www.pbssocal.org|https://www.wikidata.org/wiki/Q4355153
rm-knsd-nbcsandiego-com,KNSD,https://www.nbcsandiego.com,north-america,north-america,united-states,metro-city,San Diego,news-broadcaster,en,79,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://www.nbcsandiego.com|https://www.wikidata.org/wiki/Q6334551
rm-knxv-abc15-com,KNXV,https://abc15.com,north-america,north-america,united-states,state-province,Arizona,news-broadcaster,en,79,Ahrefs,2026-09-01,unknown,,unknown,unknown,P1,active,2026-09-01,https://abc15.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
